8558,1498.29,29.8,998.23,125.81,87.375,-50.0625,152.75,100713.000,53.12729,9.34549,4.0,0
8559,1498.47,29.8,998.28,125.39,87.375,-50.0625,152.75,100713.000,53.12729,9.34549,4.0,0
8560,1498.66,29.8,998.17,126.31,87.375,-50.0625,152.75,100713.000,53.12729,9.34549,4.0,0
8561,1498.84,29.8,998.17,126.31,87.375,-50.0625,152.75,100714.000,53.12729,9.34549,4.0,0
8562,1499.01,29.8,998.2,126.06,87.375,-50.0625,152.75,100714.000,53.12729,9.34549,4.0,0
8563,1499.18,29.8,998.23,125.81,87.375,-50.0625,152.75,100714.000,53.12729,9.34549,4.0,0
8565,1499.52,29.8,998.17,126.31,87.375,-50.0625,152.75,100714.000,53.12729,9.34549,4.0,0
8566,1499.72,29.8,998.22,125.89,87.375,-50.0625,152.75,100715.000,53.127288,9.34549,4.0,0
8568,1500.1,29.81,998.23,125.81,87.375,-50.0625,152.75,100715.000,53.127288,9.34549,4.0,0
8571,1500.61,29.81,998.19,126.14,87.375,-50.0625,152.75,100715.000,53.127288,9.34549,4.0,0
8572,1500.79,29.64,997.93,128.34,87.375,-50.0625,152.75,100716.000,53.127287,9.34549,4.0,0
8574,1501.16,29.81,998.21,125.98,87.375,-50.0625,152.75,100716.000,53.127287,9.34549,4.0,0
8575,1501.34,29.8,998.17,126.31,87.375,-50.0625,152.75,100716.000,53.127287,9.34549,4.0,0
8577,1501.68,29.81,998.22,125.89,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8578,1501.85,29.81,998.13,126.65,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8579,1502.03,29.81,998.16,126.4,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8580,1502.22,29.81,998.22,125.89,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8581,1502.4,29.81,998.22,125.89,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8582,1502.58,29.81,998.21,125.98,87.375,-50.0625,152.75,100717.000,53.127287,9.34549,4.0,0
8584,1502.92,29.82,998.14,126.57,87.375,-50.0625,152.75,100718.000,53.127285,9.34549,4.0,0
8585,1503.09,29.81,998.19,126.14,87.375,-50.0625,152.75,100718.000,53.127285,9.34549,4.0,0
8586,1503.27,29.82,998.14,126.57,87.375,-50.0625,152.75,100718.000,53.127285,9.34549,4.0,0
8587,1503.46,29.82,998.19,126.14,87.375,-50.0625,152.75,100718.000,53.127285,9.34549,4.0,0
8589,1503.82,29.82,998.14,126.57,87.375,-50.0625,152.75,100719.000,53.127283,9.34549,4.0,0
8590,1503.99,29.82,998.14,126.57,87.375,-50.0625,152.75,100719.000,53.127283,9.34549,4.0,0
8592,1504.33,29.82,998.17,126.31,87.375,-50.0625,152.75,100719.000,53.127283,9.34549,4.0,0
8593,1504.51,29.82,998.17,126.31,87.375,-50.0625,152.75,100719.000,53.127283,9.34549,4.0,0
8595,1504.89,29.82,998.17,126.31,87.375,-50.0625,152.75,100720.000,53.127283,9.34549,4.0,0
8598,1505.4,29.83,998.18,126.23,87.375,-50.0625,152.75,100720.000,53.127283,9.34549,4.0,0
8599,1505.57,29.83,998.18,126.23,87.375,-50.0625,152.75,100720.000,53.127283,9.34549,4.0,0
8602,1506.13,29.83,998.24,125.72,87.375,-50.0625,152.75,100721.000,53.127283,9.3455,4.0,0
